Kategoria;Grupa;Podgrupa (wymiary);Wymiar 1;Wymiar 2;Wymiar 3;Wymiar 4;Wymiar 5;Jednostka miary;"2016";"2017";"2018";"2019";"2020";"2021";"2022";"2023";"2024";"2025";
"PRZEMYSŁ I BUDOWNICTWO";"DANE ARCHIWALNE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Budynki i budowle; Rodzaje budynków i budowli; Budynki/kubatura/powierzchnia; Typ inwestora)";"1-3 kwartały";"rozbudowane";"budynki handlowo-usługowe (PKOB 1230)";"powierzchnia użytkowa";"inwestor inny";"-";3043;4162;286;;;;;;;;
"PRZEMYSŁ I BUDOWNICTWO";"DANE ARCHIWALNE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Budynki i budowle; Rodzaje budynków i budowli; Budynki/kubatura/powierzchnia; Typ inwestora)";"1-3 kwartały";"rozbudowane";"budynki łączności, dworców i terminali (PKOB 1241)";"budynki";"ogółem";"-";1;0;0;;;;;;;;
"PRZEMYSŁ I BUDOWNICTWO";"DANE ARCHIWALNE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Budynki i budowle; Rodzaje budynków i budowli; Budynki/kubatura/powierzchnia; Typ inwestora)";"1-3 kwartały";"rozbudowane";"budynki łączności, dworców i terminali (PKOB 1241)";"budynki";"inwestor inny";"-";1;0;0;;;;;;;;
"PRZEMYSŁ I BUDOWNICTWO";"DANE ARCHIWALNE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Budynki i budowle; Rodzaje budynków i budowli; Budynki/kubatura/powierzchnia; Typ inwestora)";"1-3 kwartały";"rozbudowane";"budynki łączności, dworców i terminali (PKOB 1241)";"kubatura";"ogółem";"-";373;0;0;;;;;;;;
"PRZEMYSŁ I BUDOWNICTWO";"DANE ARCHIWALNE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Budynki i budowle; Rodzaje budynków i budowli; Budynki/kubatura/powierzchnia; Typ inwestora)";"1-3 kwartały";"rozbudowane";"budynki łączności, dworców i terminali (PKOB 1241)";"kubatura";"inwestor inny";"-";373;0;0;;;;;;;;
"PRZEMYSŁ I BUDOWNICTWO";"DANE ARCHIWALNE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Budynki i budowle; Rodzaje budynków i budowli; Budynki/kubatura/powierzchnia; Typ inwestora)";"1-3 kwartały";"rozbudowane";"budynki łączności, dworców i terminali (PKOB 1241)";"powierzchnia użytkowa";"ogółem";"-";61;0;0;;;;;;;;
"PRZEMYSŁ I BUDOWNICTWO";"DANE ARCHIWALNE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Budynki i budowle; Rodzaje budynków i budowli; Budynki/kubatura/powierzchnia; Typ inwestora)";"1-3 kwartały";"rozbudowane";"budynki łączności, dworców i terminali (PKOB 1241)";"powierzchnia użytkowa";"inwestor inny";"-";61;0;0;;;;;;;;
"PRZEMYSŁ I BUDOWNICTWO";"DANE ARCHIWALNE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Budynki i budowle; Rodzaje budynków i budowli; Budynki/kubatura/powierzchnia; Typ inwestora)";"1-3 kwartały";"rozbudowane";"budynki garaży (PKOB 1242)";"budynki";"ogółem";"-";1;1;0;;;;;;;;
"PRZEMYSŁ I BUDOWNICTWO";"DANE ARCHIWALNE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Budynki i budowle; Rodzaje budynków i budowli; Budynki/kubatura/powierzchnia; Typ inwestora)";"1-3 kwartały";"rozbudowane";"budynki garaży (PKOB 1242)";"budynki";"inwestor indywidualny";"-";1;1;0;;;;;;;;
"PRZEMYSŁ I BUDOWNICTWO";"DANE ARCHIWALNE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Budynki i budowle; Rodzaje budynków i budowli; Budynki/kubatura/powierzchnia; Typ inwestora)";"1-3 kwartały";"rozbudowane";"budynki garaży (PKOB 1242)";"kubatura";"ogółem";"-";92;181;0;;;;;;;;
"PRZEMYSŁ I BUDOWNICTWO";"DANE ARCHIWALNE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Budynki i budowle; Rodzaje budynków i budowli; Budynki/kubatura/powierzchnia; Typ inwestora)";"1-3 kwartały";"rozbudowane";"budynki garaży (PKOB 1242)";"kubatura";"inwestor indywidualny";"-";92;181;0;;;;;;;;
"PRZEMYSŁ I BUDOWNICTWO";"DANE ARCHIWALNE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Budynki i budowle; Rodzaje budynków i budowli; Budynki/kubatura/powierzchnia; Typ inwestora)";"1-3 kwartały";"rozbudowane";"budynki garaży (PKOB 1242)";"powierzchnia użytkowa";"ogółem";"-";32;46;0;;;;;;;;
"PRZEMYSŁ I BUDOWNICTWO";"DANE ARCHIWALNE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Budynki i budowle; Rodzaje budynków i budowli; Budynki/kubatura/powierzchnia; Typ inwestora)";"1-3 kwartały";"rozbudowane";"budynki garaży (PKOB 1242)";"powierzchnia użytkowa";"inwestor indywidualny";"-";32;46;0;;;;;;;;
"PRZEMYSŁ I BUDOWNICTWO";"DANE ARCHIWALNE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Budynki i budowle; Rodzaje budynków i budowli; Budynki/kubatura/powierzchnia; Typ inwestora)";"1-3 kwartały";"rozbudowane";"budynki przemysłowe (PKOB 1251)";"budynki";"ogółem";"-";5;0;0;;;;;;;;
"PRZEMYSŁ I BUDOWNICTWO";"DANE ARCHIWALNE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Budynki i budowle; Rodzaje budynków i budowli; Budynki/kubatura/powierzchnia; Typ inwestora)";"1-3 kwartały";"rozbudowane";"budynki przemysłowe (PKOB 1251)";"budynki";"inwestor inny";"-";5;0;0;;;;;;;;
"PRZEMYSŁ I BUDOWNICTWO";"DANE ARCHIWALNE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Budynki i budowle; Rodzaje budynków i budowli; Budynki/kubatura/powierzchnia; Typ inwestora)";"1-3 kwartały";"rozbudowane";"budynki przemysłowe (PKOB 1251)";"kubatura";"ogółem";"-";43289;0;0;;;;;;;;
"PRZEMYSŁ I BUDOWNICTWO";"DANE ARCHIWALNE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Budynki i budowle; Rodzaje budynków i budowli; Budynki/kubatura/powierzchnia; Typ inwestora)";"1-3 kwartały";"rozbudowane";"budynki przemysłowe (PKOB 1251)";"kubatura";"inwestor inny";"-";43289;0;0;;;;;;;;
"PRZEMYSŁ I BUDOWNICTWO";"DANE ARCHIWALNE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Budynki i budowle; Rodzaje budynków i budowli; Budynki/kubatura/powierzchnia; Typ inwestora)";"1-3 kwartały";"rozbudowane";"budynki przemysłowe (PKOB 1251)";"powierzchnia użytkowa";"ogółem";"-";8370;0;0;;;;;;;;
"PRZEMYSŁ I BUDOWNICTWO";"DANE ARCHIWALNE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Budynki i budowle; Rodzaje budynków i budowli; Budynki/kubatura/powierzchnia; Typ inwestora)";"1-3 kwartały";"rozbudowane";"budynki przemysłowe (PKOB 1251)";"powierzchnia użytkowa";"inwestor inny";"-";8370;0;0;;;;;;;;
"PRZEMYSŁ I BUDOWNICTWO";"DANE ARCHIWALNE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Budynki i budowle; Rodzaje budynków i budowli; Budynki/kubatura/powierzchnia; Typ inwestora)";"1-3 kwartały";"rozbudowane";"zbiorniki, silosy i budynki magazynowe (PKOB 1252)";"budynki";"ogółem";"-";1;1;6;;;;;;;;
"PRZEMYSŁ I BUDOWNICTWO";"DANE ARCHIWALNE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Budynki i budowle; Rodzaje budynków i budowli; Budynki/kubatura/powierzchnia; Typ inwestora)";"1-3 kwartały";"rozbudowane";"zbiorniki, silosy i budynki magazynowe (PKOB 1252)";"budynki";"inwestor indywidualny";"-";0;0;3;;;;;;;;
"PRZEMYSŁ I BUDOWNICTWO";"DANE ARCHIWALNE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Budynki i budowle; Rodzaje budynków i budowli; Budynki/kubatura/powierzchnia; Typ inwestora)";"1-3 kwartały";"rozbudowane";"zbiorniki, silosy i budynki magazynowe (PKOB 1252)";"budynki";"inwestor inny";"-";1;1;3;;;;;;;;
"PRZEMYSŁ I BUDOWNICTWO";"DANE ARCHIWALNE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Budynki i budowle; Rodzaje budynków i budowli; Budynki/kubatura/powierzchnia; Typ inwestora)";"1-3 kwartały";"rozbudowane";"zbiorniki, silosy i budynki magazynowe (PKOB 1252)";"kubatura";"ogółem";"-";4255;6951;6446;;;;;;;;
"PRZEMYSŁ I BUDOWNICTWO";"DANE ARCHIWALNE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Budynki i budowle; Rodzaje budynków i budowli; Budynki/kubatura/powierzchnia; Typ inwestora)";"1-3 kwartały";"rozbudowane";"zbiorniki, silosy i budynki magazynowe (PKOB 1252)";"kubatura";"inwestor indywidualny";"-";0;0;996;;;;;;;;
"PRZEMYSŁ I BUDOWNICTWO";"DANE ARCHIWALNE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Budynki i budowle; Rodzaje budynków i budowli; Budynki/kubatura/powierzchnia; Typ inwestora)";"1-3 kwartały";"rozbudowane";"zbiorniki, silosy i budynki magazynowe (PKOB 1252)";"kubatura";"inwestor inny";"-";4255;6951;5450;;;;;;;;
"PRZEMYSŁ I BUDOWNICTWO";"DANE ARCHIWALNE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Budynki i budowle; Rodzaje budynków i budowli; Budynki/kubatura/powierzchnia; Typ inwestora)";"1-3 kwartały";"rozbudowane";"zbiorniki, silosy i budynki magazynowe (PKOB 1252)";"powierzchnia użytkowa";"ogółem";"-";641;866;1124;;;;;;;;
"PRZEMYSŁ I BUDOWNICTWO";"DANE ARCHIWALNE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Budynki i budowle; Rodzaje budynków i budowli; Budynki/kubatura/powierzchnia; Typ inwestora)";"1-3 kwartały";"rozbudowane";"zbiorniki, silosy i budynki magazynowe (PKOB 1252)";"powierzchnia użytkowa";"inwestor indywidualny";"-";0;0;241;;;;;;;;
"PRZEMYSŁ I BUDOWNICTWO";"DANE ARCHIWALNE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Budynki i budowle; Rodzaje budynków i budowli; Budynki/kubatura/powierzchnia; Typ inwestora)";"1-3 kwartały";"rozbudowane";"zbiorniki, silosy i budynki magazynowe (PKOB 1252)";"powierzchnia użytkowa";"inwestor inny";"-";641;866;883;;;;;;;;
"PRZEMYSŁ I BUDOWNICTWO";"DANE ARCHIWALNE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Budynki i budowle; Rodzaje budynków i budowli; Budynki/kubatura/powierzchnia; Typ inwestora)";"1-3 kwartały";"rozbudowane";"ogólnodostępne obiekty kulturalne (PKOB 1261)";"budynki";"ogółem";"-";0;0;2;;;;;;;;
"PRZEMYSŁ I BUDOWNICTWO";"DANE ARCHIWALNE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Budynki i budowle; Rodzaje budynków i budowli; Budynki/kubatura/powierzchnia; Typ inwestora)";"1-3 kwartały";"rozbudowane";"ogólnodostępne obiekty kulturalne (PKOB 1261)";"budynki";"inwestor indywidualny";"-";0;0;1;;;;;;;;
"PRZEMYSŁ I BUDOWNICTWO";"DANE ARCHIWALNE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Budynki i budowle; Rodzaje budynków i budowli; Budynki/kubatura/powierzchnia; Typ inwestora)";"1-3 kwartały";"rozbudowane";"ogólnodostępne obiekty kulturalne (PKOB 1261)";"budynki";"inwestor inny";"-";0;0;1;;;;;;;;
"PRZEMYSŁ I BUDOWNICTWO";"DANE ARCHIWALNE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Budynki i budowle; Rodzaje budynków i budowli; Budynki/kubatura/powierzchnia; Typ inwestora)";"1-3 kwartały";"rozbudowane";"ogólnodostępne obiekty kulturalne (PKOB 1261)";"kubatura";"ogółem";"-";0;0;4856;;;;;;;;
"PRZEMYSŁ I BUDOWNICTWO";"DANE ARCHIWALNE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Budynki i budowle; Rodzaje budynków i budowli; Budynki/kubatura/powierzchnia; Typ inwestora)";"1-3 kwartały";"rozbudowane";"ogólnodostępne obiekty kulturalne (PKOB 1261)";"kubatura";"inwestor indywidualny";"-";0;0;626;;;;;;;;
"PRZEMYSŁ I BUDOWNICTWO";"DANE ARCHIWALNE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Budynki i budowle; Rodzaje budynków i budowli; Budynki/kubatura/powierzchnia; Typ inwestora)";"1-3 kwartały";"rozbudowane";"ogólnodostępne obiekty kulturalne (PKOB 1261)";"kubatura";"inwestor inny";"-";0;0;4230;;;;;;;;
"PRZEMYSŁ I BUDOWNICTWO";"DANE ARCHIWALNE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Budynki i budowle; Rodzaje budynków i budowli; Budynki/kubatura/powierzchnia; Typ inwestora)";"1-3 kwartały";"rozbudowane";"ogólnodostępne obiekty kulturalne (PKOB 1261)";"powierzchnia użytkowa";"ogółem";"-";0;0;1039;;;;;;;;
"PRZEMYSŁ I BUDOWNICTWO";"DANE ARCHIWALNE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Budynki i budowle; Rodzaje budynków i budowli; Budynki/kubatura/powierzchnia; Typ inwestora)";"1-3 kwartały";"rozbudowane";"ogólnodostępne obiekty kulturalne (PKOB 1261)";"powierzchnia użytkowa";"inwestor indywidualny";"-";0;0;132;;;;;;;;
"PRZEMYSŁ I BUDOWNICTWO";"DANE ARCHIWALNE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Budynki i budowle; Rodzaje budynków i budowli; Budynki/kubatura/powierzchnia; Typ inwestora)";"1-3 kwartały";"rozbudowane";"ogólnodostępne obiekty kulturalne (PKOB 1261)";"powierzchnia użytkowa";"inwestor inny";"-";0;0;907;;;;;;;;
"PRZEMYSŁ I BUDOWNICTWO";"DANE ARCHIWALNE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Budynki i budowle; Rodzaje budynków i budowli; Budynki/kubatura/powierzchnia; Typ inwestora)";"1-3 kwartały";"rozbudowane";"budynki muzeów i bibliotek (PKOB 1262)";"budynki";"ogółem";"-";0;0;1;;;;;;;;
"PRZEMYSŁ I BUDOWNICTWO";"DANE ARCHIWALNE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Budynki i budowle; Rodzaje budynków i budowli; Budynki/kubatura/powierzchnia; Typ inwestora)";"1-3 kwartały";"rozbudowane";"budynki muzeów i bibliotek (PKOB 1262)";"budynki";"inwestor inny";"-";0;0;1;;;;;;;;
"PRZEMYSŁ I BUDOWNICTWO";"DANE ARCHIWALNE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Budynki i budowle; Rodzaje budynków i budowli; Budynki/kubatura/powierzchnia; Typ inwestora)";"1-3 kwartały";"rozbudowane";"budynki muzeów i bibliotek (PKOB 1262)";"kubatura";"ogółem";"-";0;0;7711;;;;;;;;
"PRZEMYSŁ I BUDOWNICTWO";"DANE ARCHIWALNE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Budynki i budowle; Rodzaje budynków i budowli; Budynki/kubatura/powierzchnia; Typ inwestora)";"1-3 kwartały";"rozbudowane";"budynki muzeów i bibliotek (PKOB 1262)";"kubatura";"inwestor inny";"-";0;0;7711;;;;;;;;
"PRZEMYSŁ I BUDOWNICTWO";"DANE ARCHIWALNE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Budynki i budowle; Rodzaje budynków i budowli; Budynki/kubatura/powierzchnia; Typ inwestora)";"1-3 kwartały";"rozbudowane";"budynki muzeów i bibliotek (PKOB 1262)";"powierzchnia użytkowa";"ogółem";"-";0;0;2023;;;;;;;;
"PRZEMYSŁ I BUDOWNICTWO";"DANE ARCHIWALNE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Budynki i budowle; Rodzaje budynków i budowli; Budynki/kubatura/powierzchnia; Typ inwestora)";"1-3 kwartały";"rozbudowane";"budynki muzeów i bibliotek (PKOB 1262)";"powierzchnia użytkowa";"inwestor inny";"-";0;0;2023;;;;;;;;
"PRZEMYSŁ I BUDOWNICTWO";"DANE ARCHIWALNE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Budynki i budowle; Rodzaje budynków i budowli; Budynki/kubatura/powierzchnia; Typ inwestora)";"1-3 kwartały";"rozbudowane";"budynki szkół i instytucji badawczych (PKOB 1263)";"budynki";"ogółem";"-";1;0;2;;;;;;;;
"PRZEMYSŁ I BUDOWNICTWO";"DANE ARCHIWALNE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Budynki i budowle; Rodzaje budynków i budowli; Budynki/kubatura/powierzchnia; Typ inwestora)";"1-3 kwartały";"rozbudowane";"budynki szkół i instytucji badawczych (PKOB 1263)";"budynki";"inwestor inny";"-";1;0;2;;;;;;;;
"PRZEMYSŁ I BUDOWNICTWO";"DANE ARCHIWALNE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Budynki i budowle; Rodzaje budynków i budowli; Budynki/kubatura/powierzchnia; Typ inwestora)";"1-3 kwartały";"rozbudowane";"budynki szkół i instytucji badawczych (PKOB 1263)";"kubatura";"ogółem";"-";873;0;3839;;;;;;;;
"PRZEMYSŁ I BUDOWNICTWO";"DANE ARCHIWALNE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Budynki i budowle; Rodzaje budynków i budowli; Budynki/kubatura/powierzchnia; Typ inwestora)";"1-3 kwartały";"rozbudowane";"budynki szkół i instytucji badawczych (PKOB 1263)";"kubatura";"inwestor inny";"-";873;0;3839;;;;;;;;
"PRZEMYSŁ I BUDOWNICTWO";"DANE ARCHIWALNE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Budynki i budowle; Rodzaje budynków i budowli; Budynki/kubatura/powierzchnia; Typ inwestora)";"1-3 kwartały";"rozbudowane";"budynki szkół i instytucji badawczych (PKOB 1263)";"powierzchnia użytkowa";"ogółem";"-";142;0;832;;;;;;;;
"PRZEMYSŁ I BUDOWNICTWO";"DANE ARCHIWALNE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Budynki i budowle; Rodzaje budynków i budowli; Budynki/kubatura/powierzchnia; Typ inwestora)";"1-3 kwartały";"rozbudowane";"budynki szkół i instytucji badawczych (PKOB 1263)";"powierzchnia użytkowa";"inwestor inny";"-";142;0;832;;;;;;;;
"PRZEMYSŁ I BUDOWNICTWO";"DANE ARCHIWALNE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Budynki i budowle; Rodzaje budynków i budowli; Budynki/kubatura/powierzchnia; Typ inwestora)";"1-3 kwartały";"rozbudowane";"budynki szpitali i zakładów opieki medycznej (PKOB 1264)";"budynki";"ogółem";"-";8;1;0;;;;;;;;
"PRZEMYSŁ I BUDOWNICTWO";"DANE ARCHIWALNE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Budynki i budowle; Rodzaje budynków i budowli; Budynki/kubatura/powierzchnia; Typ inwestora)";"1-3 kwartały";"rozbudowane";"budynki szpitali i zakładów opieki medycznej (PKOB 1264)";"budynki";"inwestor indywidualny";"-";1;0;0;;;;;;;;
"PRZEMYSŁ I BUDOWNICTWO";"DANE ARCHIWALNE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Budynki i budowle; Rodzaje budynków i budowli; Budynki/kubatura/powierzchnia; Typ inwestora)";"1-3 kwartały";"rozbudowane";"budynki szpitali i zakładów opieki medycznej (PKOB 1264)";"budynki";"inwestor inny";"-";7;1;0;;;;;;;;
"PRZEMYSŁ I BUDOWNICTWO";"DANE ARCHIWALNE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Budynki i budowle; Rodzaje budynków i budowli; Budynki/kubatura/powierzchnia; Typ inwestora)";"1-3 kwartały";"rozbudowane";"budynki szpitali i zakładów opieki medycznej (PKOB 1264)";"kubatura";"ogółem";"-";18075;525;0;;;;;;;;
"PRZEMYSŁ I BUDOWNICTWO";"DANE ARCHIWALNE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Budynki i budowle; Rodzaje budynków i budowli; Budynki/kubatura/powierzchnia; Typ inwestora)";"1-3 kwartały";"rozbudowane";"budynki szpitali i zakładów opieki medycznej (PKOB 1264)";"kubatura";"inwestor indywidualny";"-";2150;0;0;;;;;;;;
"PRZEMYSŁ I BUDOWNICTWO";"DANE ARCHIWALNE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Budynki i budowle; Rodzaje budynków i budowli; Budynki/kubatura/powierzchnia; Typ inwestora)";"1-3 kwartały";"rozbudowane";"budynki szpitali i zakładów opieki medycznej (PKOB 1264)";"kubatura";"inwestor inny";"-";15925;525;0;;;;;;;;
"PRZEMYSŁ I BUDOWNICTWO";"DANE ARCHIWALNE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Budynki i budowle; Rodzaje budynków i budowli; Budynki/kubatura/powierzchnia; Typ inwestora)";"1-3 kwartały";"rozbudowane";"budynki szpitali i zakładów opieki medycznej (PKOB 1264)";"powierzchnia użytkowa";"ogółem";"-";4054;238;0;;;;;;;;
"PRZEMYSŁ I BUDOWNICTWO";"DANE ARCHIWALNE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Budynki i budowle; Rodzaje budynków i budowli; Budynki/kubatura/powierzchnia; Typ inwestora)";"1-3 kwartały";"rozbudowane";"budynki szpitali i zakładów opieki medycznej (PKOB 1264)";"powierzchnia użytkowa";"inwestor indywidualny";"-";464;0;0;;;;;;;;
"PRZEMYSŁ I BUDOWNICTWO";"DANE ARCHIWALNE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Budynki i budowle; Rodzaje budynków i budowli; Budynki/kubatura/powierzchnia; Typ inwestora)";"1-3 kwartały";"rozbudowane";"budynki szpitali i zakładów opieki medycznej (PKOB 1264)";"powierzchnia użytkowa";"inwestor inny";"-";3590;238;0;;;;;;;;
"PRZEMYSŁ I BUDOWNICTWO";"DANE ARCHIWALNE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Budynki i budowle; Rodzaje budynków i budowli; Budynki/kubatura/powierzchnia; Typ inwestora)";"1-3 kwartały";"rozbudowane";"pozostałe budynki niemieszkalne, gdzie indziej niewymienione (PKOB 1274)";"budynki";"ogółem";"-";1;0;2;;;;;;;;
"PRZEMYSŁ I BUDOWNICTWO";"DANE ARCHIWALNE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Budynki i budowle; Rodzaje budynków i budowli; Budynki/kubatura/powierzchnia; Typ inwestora)";"1-3 kwartały";"rozbudowane";"pozostałe budynki niemieszkalne, gdzie indziej niewymienione (PKOB 1274)";"budynki";"inwestor indywidualny";"-";0;0;1;;;;;;;;
"PRZEMYSŁ I BUDOWNICTWO";"DANE ARCHIWALNE";"Budynki niemieszkalne, zbiorowego zamieszkania oraz domy letnie oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Budynki i budowle; Rodzaje budynków i budowli; Budynki/kubatura/powierzchnia; Typ inwestora)";"1-3 kwartały";"rozbudowane";"pozostałe budynki niemieszkalne, gdzie indziej niewymienione (PKOB 1274)";"budynki";"inwestor inny";"-";1;0;1;;;;;;;;
