Kategoria;Grupa;Podgrupa (wymiary);Wymiar 1;Wymiar 2;Wymiar 3;Wymiar 4;Wymiar 5;Jednostka miary;"2016";"2017";"2018";"2019";"2020";"2021";"2022";"2023";"2024";"2025";
"PRZEMYSŁ I BUDOWNICTWO";"POZWOLENIA WYDANE NA BUDOWĘ I ZGŁOSZENIA BUDOWY Z PROJEKTEM BUDOWLANYM";"Nowe budynki zbiorowego zamieszkania oraz niemieszkalne i obiekty inżynierii lądowej i wodnej (dane kwartalne) (Wymiary: Okresy; Rodzaje obiektów; Zakres przedmiotowy)";"1 kwartał";"budynki niemieszkalne (PKOB od 121 do 127)";"budynki";"";"";"-";;;32;36;22;21;31;30;27;16;
"PRZEMYSŁ I BUDOWNICTWO";"POZWOLENIA WYDANE NA BUDOWĘ I ZGŁOSZENIA BUDOWY Z PROJEKTEM BUDOWLANYM";"Nowe budynki zbiorowego zamieszkania oraz niemieszkalne i obiekty inżynierii lądowej i wodnej (dane kwartalne) (Wymiary: Okresy; Rodzaje obiektów; Zakres przedmiotowy)";"1 kwartał";"budynki niemieszkalne (PKOB od 121 do 127)";"budynki w oparciu o miejscowy plan zagospodarowania przestrzennego";"";"";"-";;;;20;10;12;15;16;20;11;
"PRZEMYSŁ I BUDOWNICTWO";"POZWOLENIA WYDANE NA BUDOWĘ I ZGŁOSZENIA BUDOWY Z PROJEKTEM BUDOWLANYM";"Nowe budynki zbiorowego zamieszkania oraz niemieszkalne i obiekty inżynierii lądowej i wodnej (dane kwartalne) (Wymiary: Okresy; Rodzaje obiektów; Zakres przedmiotowy)";"1 kwartał";"budynki niemieszkalne (PKOB od 121 do 127)";"powierzchnia użytkowa budynków";"";"";"m2";;;200195;85312;50400;85385;60556;91709;33564;96662;
"PRZEMYSŁ I BUDOWNICTWO";"POZWOLENIA WYDANE NA BUDOWĘ I ZGŁOSZENIA BUDOWY Z PROJEKTEM BUDOWLANYM";"Nowe budynki zbiorowego zamieszkania oraz niemieszkalne i obiekty inżynierii lądowej i wodnej (dane kwartalne) (Wymiary: Okresy; Rodzaje obiektów; Zakres przedmiotowy)";"1 kwartał";"budynki hoteli i budynki zakwaterowania turystycznego (PKOB 121)";"pozwolenia i zgłoszenia z projektem";"";"";"szt.";;;5;1;4;2;2;1;1;1;
"PRZEMYSŁ I BUDOWNICTWO";"POZWOLENIA WYDANE NA BUDOWĘ I ZGŁOSZENIA BUDOWY Z PROJEKTEM BUDOWLANYM";"Nowe budynki zbiorowego zamieszkania oraz niemieszkalne i obiekty inżynierii lądowej i wodnej (dane kwartalne) (Wymiary: Okresy; Rodzaje obiektów; Zakres przedmiotowy)";"1 kwartał";"budynki hoteli i budynki zakwaterowania turystycznego (PKOB 121)";"pozwolenia i zgłoszenia z projektem w oparciu o miejscowy plan zagospodarowania przestrzennego";"";"";"szt.";;;;1;3;1;1;1;1;1;
"PRZEMYSŁ I BUDOWNICTWO";"POZWOLENIA WYDANE NA BUDOWĘ I ZGŁOSZENIA BUDOWY Z PROJEKTEM BUDOWLANYM";"Nowe budynki zbiorowego zamieszkania oraz niemieszkalne i obiekty inżynierii lądowej i wodnej (dane kwartalne) (Wymiary: Okresy; Rodzaje obiektów; Zakres przedmiotowy)";"1 kwartał";"budynki hoteli i budynki zakwaterowania turystycznego (PKOB 121)";"budynki";"";"";"-";;;5;1;4;2;2;1;1;2;
"PRZEMYSŁ I BUDOWNICTWO";"POZWOLENIA WYDANE NA BUDOWĘ I ZGŁOSZENIA BUDOWY Z PROJEKTEM BUDOWLANYM";"Nowe budynki zbiorowego zamieszkania oraz niemieszkalne i obiekty inżynierii lądowej i wodnej (dane kwartalne) (Wymiary: Okresy; Rodzaje obiektów; Zakres przedmiotowy)";"1 kwartał";"budynki hoteli i budynki zakwaterowania turystycznego (PKOB 121)";"budynki w oparciu o miejscowy plan zagospodarowania przestrzennego";"";"";"-";;;;1;3;1;1;1;1;2;
"PRZEMYSŁ I BUDOWNICTWO";"POZWOLENIA WYDANE NA BUDOWĘ I ZGŁOSZENIA BUDOWY Z PROJEKTEM BUDOWLANYM";"Nowe budynki zbiorowego zamieszkania oraz niemieszkalne i obiekty inżynierii lądowej i wodnej (dane kwartalne) (Wymiary: Okresy; Rodzaje obiektów; Zakres przedmiotowy)";"1 kwartał";"budynki hoteli i budynki zakwaterowania turystycznego (PKOB 121)";"powierzchnia użytkowa budynków";"";"";"m2";;;84498;8086;36696;9238;14026;1312;6569;16957;
"PRZEMYSŁ I BUDOWNICTWO";"POZWOLENIA WYDANE NA BUDOWĘ I ZGŁOSZENIA BUDOWY Z PROJEKTEM BUDOWLANYM";"Nowe budynki zbiorowego zamieszkania oraz niemieszkalne i obiekty inżynierii lądowej i wodnej (dane kwartalne) (Wymiary: Okresy; Rodzaje obiektów; Zakres przedmiotowy)";"1 kwartał";"budynki biurowe (PKOB 122)";"pozwolenia i zgłoszenia z projektem";"";"";"szt.";;;7;5;1;2;4;6;1;2;
"PRZEMYSŁ I BUDOWNICTWO";"POZWOLENIA WYDANE NA BUDOWĘ I ZGŁOSZENIA BUDOWY Z PROJEKTEM BUDOWLANYM";"Nowe budynki zbiorowego zamieszkania oraz niemieszkalne i obiekty inżynierii lądowej i wodnej (dane kwartalne) (Wymiary: Okresy; Rodzaje obiektów; Zakres przedmiotowy)";"1 kwartał";"budynki biurowe (PKOB 122)";"pozwolenia i zgłoszenia z projektem w oparciu o miejscowy plan zagospodarowania przestrzennego";"";"";"szt.";;;;3;0;1;3;3;0;1;
"PRZEMYSŁ I BUDOWNICTWO";"POZWOLENIA WYDANE NA BUDOWĘ I ZGŁOSZENIA BUDOWY Z PROJEKTEM BUDOWLANYM";"Nowe budynki zbiorowego zamieszkania oraz niemieszkalne i obiekty inżynierii lądowej i wodnej (dane kwartalne) (Wymiary: Okresy; Rodzaje obiektów; Zakres przedmiotowy)";"1 kwartał";"budynki biurowe (PKOB 122)";"budynki";"";"";"-";;;7;6;1;2;4;6;2;3;
"PRZEMYSŁ I BUDOWNICTWO";"POZWOLENIA WYDANE NA BUDOWĘ I ZGŁOSZENIA BUDOWY Z PROJEKTEM BUDOWLANYM";"Nowe budynki zbiorowego zamieszkania oraz niemieszkalne i obiekty inżynierii lądowej i wodnej (dane kwartalne) (Wymiary: Okresy; Rodzaje obiektów; Zakres przedmiotowy)";"1 kwartał";"budynki biurowe (PKOB 122)";"budynki w oparciu o miejscowy plan zagospodarowania przestrzennego";"";"";"-";;;;3;0;1;3;3;1;1;
"PRZEMYSŁ I BUDOWNICTWO";"POZWOLENIA WYDANE NA BUDOWĘ I ZGŁOSZENIA BUDOWY Z PROJEKTEM BUDOWLANYM";"Nowe budynki zbiorowego zamieszkania oraz niemieszkalne i obiekty inżynierii lądowej i wodnej (dane kwartalne) (Wymiary: Okresy; Rodzaje obiektów; Zakres przedmiotowy)";"1 kwartał";"budynki biurowe (PKOB 122)";"powierzchnia użytkowa budynków";"";"";"m2";;;80702;53116;909;48977;8279;60219;4214;43784;
"PRZEMYSŁ I BUDOWNICTWO";"POZWOLENIA WYDANE NA BUDOWĘ I ZGŁOSZENIA BUDOWY Z PROJEKTEM BUDOWLANYM";"Nowe budynki zbiorowego zamieszkania oraz niemieszkalne i obiekty inżynierii lądowej i wodnej (dane kwartalne) (Wymiary: Okresy; Rodzaje obiektów; Zakres przedmiotowy)";"1 kwartał";"budynki handlowo-usługowe (PKOB 123)";"pozwolenia i zgłoszenia z projektem";"";"";"szt.";;;6;8;9;8;5;11;12;4;
"PRZEMYSŁ I BUDOWNICTWO";"POZWOLENIA WYDANE NA BUDOWĘ I ZGŁOSZENIA BUDOWY Z PROJEKTEM BUDOWLANYM";"Nowe budynki zbiorowego zamieszkania oraz niemieszkalne i obiekty inżynierii lądowej i wodnej (dane kwartalne) (Wymiary: Okresy; Rodzaje obiektów; Zakres przedmiotowy)";"1 kwartał";"budynki handlowo-usługowe (PKOB 123)";"pozwolenia i zgłoszenia z projektem w oparciu o miejscowy plan zagospodarowania przestrzennego";"";"";"szt.";;;;4;5;6;3;6;9;3;
"PRZEMYSŁ I BUDOWNICTWO";"POZWOLENIA WYDANE NA BUDOWĘ I ZGŁOSZENIA BUDOWY Z PROJEKTEM BUDOWLANYM";"Nowe budynki zbiorowego zamieszkania oraz niemieszkalne i obiekty inżynierii lądowej i wodnej (dane kwartalne) (Wymiary: Okresy; Rodzaje obiektów; Zakres przedmiotowy)";"1 kwartał";"budynki handlowo-usługowe (PKOB 123)";"budynki";"";"";"-";;;6;10;9;8;8;11;15;4;
"PRZEMYSŁ I BUDOWNICTWO";"POZWOLENIA WYDANE NA BUDOWĘ I ZGŁOSZENIA BUDOWY Z PROJEKTEM BUDOWLANYM";"Nowe budynki zbiorowego zamieszkania oraz niemieszkalne i obiekty inżynierii lądowej i wodnej (dane kwartalne) (Wymiary: Okresy; Rodzaje obiektów; Zakres przedmiotowy)";"1 kwartał";"budynki handlowo-usługowe (PKOB 123)";"budynki w oparciu o miejscowy plan zagospodarowania przestrzennego";"";"";"-";;;;6;5;6;3;6;10;3;
"PRZEMYSŁ I BUDOWNICTWO";"POZWOLENIA WYDANE NA BUDOWĘ I ZGŁOSZENIA BUDOWY Z PROJEKTEM BUDOWLANYM";"Nowe budynki zbiorowego zamieszkania oraz niemieszkalne i obiekty inżynierii lądowej i wodnej (dane kwartalne) (Wymiary: Okresy; Rodzaje obiektów; Zakres przedmiotowy)";"1 kwartał";"budynki handlowo-usługowe (PKOB 123)";"powierzchnia użytkowa budynków";"";"";"m2";;;1859;8043;4443;15296;5418;16128;12750;5966;
"PRZEMYSŁ I BUDOWNICTWO";"POZWOLENIA WYDANE NA BUDOWĘ I ZGŁOSZENIA BUDOWY Z PROJEKTEM BUDOWLANYM";"Nowe budynki zbiorowego zamieszkania oraz niemieszkalne i obiekty inżynierii lądowej i wodnej (dane kwartalne) (Wymiary: Okresy; Rodzaje obiektów; Zakres przedmiotowy)";"1 kwartał";"budynki transportu i łączności (PKOB 124)";"pozwolenia i zgłoszenia z projektem";"";"";"szt.";;;1;2;1;2;2;2;1;0;
"PRZEMYSŁ I BUDOWNICTWO";"POZWOLENIA WYDANE NA BUDOWĘ I ZGŁOSZENIA BUDOWY Z PROJEKTEM BUDOWLANYM";"Nowe budynki zbiorowego zamieszkania oraz niemieszkalne i obiekty inżynierii lądowej i wodnej (dane kwartalne) (Wymiary: Okresy; Rodzaje obiektów; Zakres przedmiotowy)";"1 kwartał";"budynki transportu i łączności (PKOB 124)";"pozwolenia i zgłoszenia z projektem w oparciu o miejscowy plan zagospodarowania przestrzennego";"";"";"szt.";;;;2;1;1;2;1;1;0;
"PRZEMYSŁ I BUDOWNICTWO";"POZWOLENIA WYDANE NA BUDOWĘ I ZGŁOSZENIA BUDOWY Z PROJEKTEM BUDOWLANYM";"Nowe budynki zbiorowego zamieszkania oraz niemieszkalne i obiekty inżynierii lądowej i wodnej (dane kwartalne) (Wymiary: Okresy; Rodzaje obiektów; Zakres przedmiotowy)";"1 kwartał";"budynki transportu i łączności (PKOB 124)";"budynki";"";"";"-";;;1;2;1;2;2;2;1;0;
"PRZEMYSŁ I BUDOWNICTWO";"POZWOLENIA WYDANE NA BUDOWĘ I ZGŁOSZENIA BUDOWY Z PROJEKTEM BUDOWLANYM";"Nowe budynki zbiorowego zamieszkania oraz niemieszkalne i obiekty inżynierii lądowej i wodnej (dane kwartalne) (Wymiary: Okresy; Rodzaje obiektów; Zakres przedmiotowy)";"1 kwartał";"budynki transportu i łączności (PKOB 124)";"budynki w oparciu o miejscowy plan zagospodarowania przestrzennego";"";"";"-";;;;2;1;1;2;1;1;0;
"PRZEMYSŁ I BUDOWNICTWO";"POZWOLENIA WYDANE NA BUDOWĘ I ZGŁOSZENIA BUDOWY Z PROJEKTEM BUDOWLANYM";"Nowe budynki zbiorowego zamieszkania oraz niemieszkalne i obiekty inżynierii lądowej i wodnej (dane kwartalne) (Wymiary: Okresy; Rodzaje obiektów; Zakres przedmiotowy)";"1 kwartał";"budynki transportu i łączności (PKOB 124)";"powierzchnia użytkowa budynków";"";"";"m2";;;297;283;46;54;455;1224;81;0;
"PRZEMYSŁ I BUDOWNICTWO";"POZWOLENIA WYDANE NA BUDOWĘ I ZGŁOSZENIA BUDOWY Z PROJEKTEM BUDOWLANYM";"Nowe budynki zbiorowego zamieszkania oraz niemieszkalne i obiekty inżynierii lądowej i wodnej (dane kwartalne) (Wymiary: Okresy; Rodzaje obiektów; Zakres przedmiotowy)";"1 kwartał";"budynki przemysłowe i magazynowe (PKOB 125)";"pozwolenia i zgłoszenia z projektem";"";"";"szt.";;;3;5;5;3;5;2;1;4;
"PRZEMYSŁ I BUDOWNICTWO";"POZWOLENIA WYDANE NA BUDOWĘ I ZGŁOSZENIA BUDOWY Z PROJEKTEM BUDOWLANYM";"Nowe budynki zbiorowego zamieszkania oraz niemieszkalne i obiekty inżynierii lądowej i wodnej (dane kwartalne) (Wymiary: Okresy; Rodzaje obiektów; Zakres przedmiotowy)";"1 kwartał";"budynki przemysłowe i magazynowe (PKOB 125)";"pozwolenia i zgłoszenia z projektem w oparciu o miejscowy plan zagospodarowania przestrzennego";"";"";"szt.";;;;2;1;1;2;0;0;3;
"PRZEMYSŁ I BUDOWNICTWO";"POZWOLENIA WYDANE NA BUDOWĘ I ZGŁOSZENIA BUDOWY Z PROJEKTEM BUDOWLANYM";"Nowe budynki zbiorowego zamieszkania oraz niemieszkalne i obiekty inżynierii lądowej i wodnej (dane kwartalne) (Wymiary: Okresy; Rodzaje obiektów; Zakres przedmiotowy)";"1 kwartał";"budynki przemysłowe i magazynowe (PKOB 125)";"budynki";"";"";"-";;;4;10;5;3;5;2;2;5;
"PRZEMYSŁ I BUDOWNICTWO";"POZWOLENIA WYDANE NA BUDOWĘ I ZGŁOSZENIA BUDOWY Z PROJEKTEM BUDOWLANYM";"Nowe budynki zbiorowego zamieszkania oraz niemieszkalne i obiekty inżynierii lądowej i wodnej (dane kwartalne) (Wymiary: Okresy; Rodzaje obiektów; Zakres przedmiotowy)";"1 kwartał";"budynki przemysłowe i magazynowe (PKOB 125)";"budynki w oparciu o miejscowy plan zagospodarowania przestrzennego";"";"";"-";;;;4;1;1;2;0;1;4;
"PRZEMYSŁ I BUDOWNICTWO";"POZWOLENIA WYDANE NA BUDOWĘ I ZGŁOSZENIA BUDOWY Z PROJEKTEM BUDOWLANYM";"Nowe budynki zbiorowego zamieszkania oraz niemieszkalne i obiekty inżynierii lądowej i wodnej (dane kwartalne) (Wymiary: Okresy; Rodzaje obiektów; Zakres przedmiotowy)";"1 kwartał";"budynki przemysłowe i magazynowe (PKOB 125)";"powierzchnia użytkowa budynków";"";"";"m2";;;11696;6588;1926;3496;8967;4184;974;25800;
"PRZEMYSŁ I BUDOWNICTWO";"POZWOLENIA WYDANE NA BUDOWĘ I ZGŁOSZENIA BUDOWY Z PROJEKTEM BUDOWLANYM";"Nowe budynki zbiorowego zamieszkania oraz niemieszkalne i obiekty inżynierii lądowej i wodnej (dane kwartalne) (Wymiary: Okresy; Rodzaje obiektów; Zakres przedmiotowy)";"1 kwartał";"ogólnodostępne obiekty kulturalne, budynki o charakterze edukacyjnym, budynki szpitali i zakładów opieki medycznej oraz budynki kultury fizycznej (PKOB 126)";"pozwolenia i zgłoszenia z projektem";"";"";"szt.";;;8;6;2;4;5;4;2;1;
"PRZEMYSŁ I BUDOWNICTWO";"POZWOLENIA WYDANE NA BUDOWĘ I ZGŁOSZENIA BUDOWY Z PROJEKTEM BUDOWLANYM";"Nowe budynki zbiorowego zamieszkania oraz niemieszkalne i obiekty inżynierii lądowej i wodnej (dane kwartalne) (Wymiary: Okresy; Rodzaje obiektów; Zakres przedmiotowy)";"1 kwartał";"ogólnodostępne obiekty kulturalne, budynki o charakterze edukacyjnym, budynki szpitali i zakładów opieki medycznej oraz budynki kultury fizycznej (PKOB 126)";"pozwolenia i zgłoszenia z projektem w oparciu o miejscowy plan zagospodarowania przestrzennego";"";"";"szt.";;;;4;0;2;2;3;2;0;
"PRZEMYSŁ I BUDOWNICTWO";"POZWOLENIA WYDANE NA BUDOWĘ I ZGŁOSZENIA BUDOWY Z PROJEKTEM BUDOWLANYM";"Nowe budynki zbiorowego zamieszkania oraz niemieszkalne i obiekty inżynierii lądowej i wodnej (dane kwartalne) (Wymiary: Okresy; Rodzaje obiektów; Zakres przedmiotowy)";"1 kwartał";"ogólnodostępne obiekty kulturalne, budynki o charakterze edukacyjnym, budynki szpitali i zakładów opieki medycznej oraz budynki kultury fizycznej (PKOB 126)";"budynki";"";"";"-";;;8;7;2;4;6;6;5;1;
"PRZEMYSŁ I BUDOWNICTWO";"POZWOLENIA WYDANE NA BUDOWĘ I ZGŁOSZENIA BUDOWY Z PROJEKTEM BUDOWLANYM";"Nowe budynki zbiorowego zamieszkania oraz niemieszkalne i obiekty inżynierii lądowej i wodnej (dane kwartalne) (Wymiary: Okresy; Rodzaje obiektów; Zakres przedmiotowy)";"1 kwartał";"ogólnodostępne obiekty kulturalne, budynki o charakterze edukacyjnym, budynki szpitali i zakładów opieki medycznej oraz budynki kultury fizycznej (PKOB 126)";"budynki w oparciu o miejscowy plan zagospodarowania przestrzennego";"";"";"-";;;;4;0;2;2;5;5;0;
"PRZEMYSŁ I BUDOWNICTWO";"POZWOLENIA WYDANE NA BUDOWĘ I ZGŁOSZENIA BUDOWY Z PROJEKTEM BUDOWLANYM";"Nowe budynki zbiorowego zamieszkania oraz niemieszkalne i obiekty inżynierii lądowej i wodnej (dane kwartalne) (Wymiary: Okresy; Rodzaje obiektów; Zakres przedmiotowy)";"1 kwartał";"ogólnodostępne obiekty kulturalne, budynki o charakterze edukacyjnym, budynki szpitali i zakładów opieki medycznej oraz budynki kultury fizycznej (PKOB 126)";"powierzchnia użytkowa budynków";"";"";"m2";;;20426;9196;6380;8324;23319;8515;8726;4017;
"PRZEMYSŁ I BUDOWNICTWO";"POZWOLENIA WYDANE NA BUDOWĘ I ZGŁOSZENIA BUDOWY Z PROJEKTEM BUDOWLANYM";"Nowe budynki zbiorowego zamieszkania oraz niemieszkalne i obiekty inżynierii lądowej i wodnej (dane kwartalne) (Wymiary: Okresy; Rodzaje obiektów; Zakres przedmiotowy)";"1 kwartał";"pozostałe budynki niemieszkalne (PKOB 127)";"pozwolenia i zgłoszenia z projektem";"";"";"szt.";;;1;0;0;0;4;2;1;1;
"PRZEMYSŁ I BUDOWNICTWO";"POZWOLENIA WYDANE NA BUDOWĘ I ZGŁOSZENIA BUDOWY Z PROJEKTEM BUDOWLANYM";"Nowe budynki zbiorowego zamieszkania oraz niemieszkalne i obiekty inżynierii lądowej i wodnej (dane kwartalne) (Wymiary: Okresy; Rodzaje obiektów; Zakres przedmiotowy)";"1 kwartał";"pozostałe budynki niemieszkalne (PKOB 127)";"pozwolenia i zgłoszenia z projektem w oparciu o miejscowy plan zagospodarowania przestrzennego";"";"";"szt.";;;;0;0;0;2;0;1;1;
"PRZEMYSŁ I BUDOWNICTWO";"POZWOLENIA WYDANE NA BUDOWĘ I ZGŁOSZENIA BUDOWY Z PROJEKTEM BUDOWLANYM";"Nowe budynki zbiorowego zamieszkania oraz niemieszkalne i obiekty inżynierii lądowej i wodnej (dane kwartalne) (Wymiary: Okresy; Rodzaje obiektów; Zakres przedmiotowy)";"1 kwartał";"pozostałe budynki niemieszkalne (PKOB 127)";"budynki";"";"";"-";;;1;0;0;0;4;2;1;1;
"PRZEMYSŁ I BUDOWNICTWO";"POZWOLENIA WYDANE NA BUDOWĘ I ZGŁOSZENIA BUDOWY Z PROJEKTEM BUDOWLANYM";"Nowe budynki zbiorowego zamieszkania oraz niemieszkalne i obiekty inżynierii lądowej i wodnej (dane kwartalne) (Wymiary: Okresy; Rodzaje obiektów; Zakres przedmiotowy)";"1 kwartał";"pozostałe budynki niemieszkalne (PKOB 127)";"budynki w oparciu o miejscowy plan zagospodarowania przestrzennego";"";"";"-";;;;0;0;0;2;0;1;1;
"PRZEMYSŁ I BUDOWNICTWO";"POZWOLENIA WYDANE NA BUDOWĘ I ZGŁOSZENIA BUDOWY Z PROJEKTEM BUDOWLANYM";"Nowe budynki zbiorowego zamieszkania oraz niemieszkalne i obiekty inżynierii lądowej i wodnej (dane kwartalne) (Wymiary: Okresy; Rodzaje obiektów; Zakres przedmiotowy)";"1 kwartał";"pozostałe budynki niemieszkalne (PKOB 127)";"powierzchnia użytkowa budynków";"";"";"m2";;;717;0;0;0;92;127;250;138;
"PRZEMYSŁ I BUDOWNICTWO";"POZWOLENIA WYDANE NA BUDOWĘ I ZGŁOSZENIA BUDOWY Z PROJEKTEM BUDOWLANYM";"Nowe budynki zbiorowego zamieszkania oraz niemieszkalne i obiekty inżynierii lądowej i wodnej (dane kwartalne) (Wymiary: Okresy; Rodzaje obiektów; Zakres przedmiotowy)";"1 kwartał";"obiekty inżynierii lądowej i wodnej (PKOB 2)";"pozwolenia i zgłoszenia z projektem";"";"";"szt.";;;113;89;95;44;85;101;82;90;
"PRZEMYSŁ I BUDOWNICTWO";"POZWOLENIA WYDANE NA BUDOWĘ I ZGŁOSZENIA BUDOWY Z PROJEKTEM BUDOWLANYM";"Nowe budynki zbiorowego zamieszkania oraz niemieszkalne i obiekty inżynierii lądowej i wodnej (dane kwartalne) (Wymiary: Okresy; Rodzaje obiektów; Zakres przedmiotowy)";"1 kwartał";"obiekty inżynierii lądowej i wodnej (PKOB 2)";"pozwolenia i zgłoszenia z projektem w oparciu o miejscowy plan zagospodarowania przestrzennego";"";"";"szt.";;;;57;60;29;56;55;36;45;
"PRZEMYSŁ I BUDOWNICTWO";"POZWOLENIA WYDANE NA BUDOWĘ I ZGŁOSZENIA BUDOWY Z PROJEKTEM BUDOWLANYM";"Nowe budynki zbiorowego zamieszkania oraz niemieszkalne i obiekty inżynierii lądowej i wodnej (dane kwartalne) (Wymiary: Okresy; Rodzaje obiektów; Zakres przedmiotowy)";"pierwsze półrocze";"budynki zbiorowego zamieszkania (PKOB 113)";"pozwolenia i zgłoszenia z projektem";"";"";"szt.";;;0;0;0;1;2;1;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"POZWOLENIA WYDANE NA BUDOWĘ I ZGŁOSZENIA BUDOWY Z PROJEKTEM BUDOWLANYM";"Nowe budynki zbiorowego zamieszkania oraz niemieszkalne i obiekty inżynierii lądowej i wodnej (dane kwartalne) (Wymiary: Okresy; Rodzaje obiektów; Zakres przedmiotowy)";"pierwsze półrocze";"budynki zbiorowego zamieszkania (PKOB 113)";"pozwolenia i zgłoszenia z projektem w oparciu o miejscowy plan zagospodarowania przestrzennego";"";"";"szt.";;;;0;0;0;2;1;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"POZWOLENIA WYDANE NA BUDOWĘ I ZGŁOSZENIA BUDOWY Z PROJEKTEM BUDOWLANYM";"Nowe budynki zbiorowego zamieszkania oraz niemieszkalne i obiekty inżynierii lądowej i wodnej (dane kwartalne) (Wymiary: Okresy; Rodzaje obiektów; Zakres przedmiotowy)";"pierwsze półrocze";"budynki zbiorowego zamieszkania (PKOB 113)";"budynki";"";"";"-";;;0;0;0;2;2;2;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"POZWOLENIA WYDANE NA BUDOWĘ I ZGŁOSZENIA BUDOWY Z PROJEKTEM BUDOWLANYM";"Nowe budynki zbiorowego zamieszkania oraz niemieszkalne i obiekty inżynierii lądowej i wodnej (dane kwartalne) (Wymiary: Okresy; Rodzaje obiektów; Zakres przedmiotowy)";"pierwsze półrocze";"budynki zbiorowego zamieszkania (PKOB 113)";"budynki w oparciu o miejscowy plan zagospodarowania przestrzennego";"";"";"-";;;;0;0;0;2;2;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"POZWOLENIA WYDANE NA BUDOWĘ I ZGŁOSZENIA BUDOWY Z PROJEKTEM BUDOWLANYM";"Nowe budynki zbiorowego zamieszkania oraz niemieszkalne i obiekty inżynierii lądowej i wodnej (dane kwartalne) (Wymiary: Okresy; Rodzaje obiektów; Zakres przedmiotowy)";"pierwsze półrocze";"budynki zbiorowego zamieszkania (PKOB 113)";"powierzchnia użytkowa budynków";"";"";"m2";;;0;0;0;890;12450;3857;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"POZWOLENIA WYDANE NA BUDOWĘ I ZGŁOSZENIA BUDOWY Z PROJEKTEM BUDOWLANYM";"Nowe budynki zbiorowego zamieszkania oraz niemieszkalne i obiekty inżynierii lądowej i wodnej (dane kwartalne) (Wymiary: Okresy; Rodzaje obiektów; Zakres przedmiotowy)";"pierwsze półrocze";"budynki niemieszkalne (PKOB od 121 do 127)";"pozwolenia i zgłoszenia z projektem";"";"";"szt.";;;80;52;49;58;56;59;34;34;
"PRZEMYSŁ I BUDOWNICTWO";"POZWOLENIA WYDANE NA BUDOWĘ I ZGŁOSZENIA BUDOWY Z PROJEKTEM BUDOWLANYM";"Nowe budynki zbiorowego zamieszkania oraz niemieszkalne i obiekty inżynierii lądowej i wodnej (dane kwartalne) (Wymiary: Okresy; Rodzaje obiektów; Zakres przedmiotowy)";"pierwsze półrocze";"budynki niemieszkalne (PKOB od 121 do 127)";"pozwolenia i zgłoszenia z projektem w oparciu o miejscowy plan zagospodarowania przestrzennego";"";"";"szt.";;;;32;27;26;31;28;22;21;
"PRZEMYSŁ I BUDOWNICTWO";"POZWOLENIA WYDANE NA BUDOWĘ I ZGŁOSZENIA BUDOWY Z PROJEKTEM BUDOWLANYM";"Nowe budynki zbiorowego zamieszkania oraz niemieszkalne i obiekty inżynierii lądowej i wodnej (dane kwartalne) (Wymiary: Okresy; Rodzaje obiektów; Zakres przedmiotowy)";"pierwsze półrocze";"budynki niemieszkalne (PKOB od 121 do 127)";"budynki";"";"";"-";;;84;62;49;65;61;64;44;37;
"PRZEMYSŁ I BUDOWNICTWO";"POZWOLENIA WYDANE NA BUDOWĘ I ZGŁOSZENIA BUDOWY Z PROJEKTEM BUDOWLANYM";"Nowe budynki zbiorowego zamieszkania oraz niemieszkalne i obiekty inżynierii lądowej i wodnej (dane kwartalne) (Wymiary: Okresy; Rodzaje obiektów; Zakres przedmiotowy)";"pierwsze półrocze";"budynki niemieszkalne (PKOB od 121 do 127)";"budynki w oparciu o miejscowy plan zagospodarowania przestrzennego";"";"";"-";;;;37;27;28;31;30;30;23;
"PRZEMYSŁ I BUDOWNICTWO";"POZWOLENIA WYDANE NA BUDOWĘ I ZGŁOSZENIA BUDOWY Z PROJEKTEM BUDOWLANYM";"Nowe budynki zbiorowego zamieszkania oraz niemieszkalne i obiekty inżynierii lądowej i wodnej (dane kwartalne) (Wymiary: Okresy; Rodzaje obiektów; Zakres przedmiotowy)";"pierwsze półrocze";"budynki niemieszkalne (PKOB od 121 do 127)";"powierzchnia użytkowa budynków";"";"";"m2";;;313758;120626;85672;188901;144251;156154;89007;119060;
"PRZEMYSŁ I BUDOWNICTWO";"POZWOLENIA WYDANE NA BUDOWĘ I ZGŁOSZENIA BUDOWY Z PROJEKTEM BUDOWLANYM";"Nowe budynki zbiorowego zamieszkania oraz niemieszkalne i obiekty inżynierii lądowej i wodnej (dane kwartalne) (Wymiary: Okresy; Rodzaje obiektów; Zakres przedmiotowy)";"pierwsze półrocze";"budynki hoteli i budynki zakwaterowania turystycznego (PKOB 121)";"pozwolenia i zgłoszenia z projektem";"";"";"szt.";;;7;1;5;3;3;4;1;1;
